Date,ABG Returns,AFE Returns,AFX Returns,AVI Returns,BVT Returns,FSR Returns,LBH Returns,NED Returns,NTC Returns,PIK Returns,RLO Returns,SBK Returns,SHP Returns,TBS Returns,WHL Returns
2018-06-04,-0.03983614343386366,-0.023572160626106453,-0.01980198019801982,0.011884057971014439,-0.05011933174224348,-0.03741120757695349,-0.038906497622820946,-0.050878425860857335,-0.008736559139784994,-0.03454429572976414,-0.025243689077730558,-0.06199510686423859,-0.02612624131611474,-0.056143727943535504,-0.03679616635290095
2018-06-05,-0.004362519201228876,-0.01059602649006619,-0.020919067215363518,0.040531166385888495,0.018289619133755375,-0.019642857142857184,-0.009820631442253092,-0.013166509056521392,0.0003435245620062588,-0.038846153846153864,0.0035420619860848657,-0.02137881335575309,-0.0029385074110885867,-0.04332417825817314,-0.004565408252853342
2018-06-06,-0.013758409600581833,-0.019846470698371088,0.03928571428571437,0.0511335264156596,0.020826050042451083,-0.005371968093765278,0.0006532745386249594,-0.0020311933260790394,0.0,-0.02452459016393438,0.00438087875273796,-0.009090039230695623,0.004546646847949587,-0.028284398732284832,-0.009184033910279
2018-06-07,0.019506491908190204,0.01643393179443331,0.07471889735219439,0.07765531062124253,0.024506903353057163,0.027132412672623785,0.020082304526748862,0.008778025675725054,-0.018292682926829285,-0.003025121662501684,0.015343306482547003,0.007606589147286735,0.044466969282975555,-0.022421524663677084,0.003542958370239102
2018-06-08,-0.002029145914038022,0.02415412632991476,0.004229820232640069,0.06724830898931478,0.006165228113440113,-0.016260162601625994,0.002020202020202033,-0.020951888256595996,-0.008026755852842848,0.02389754423026136,0.03298969072164959,-0.03675105072817908,0.005043103448275854,-0.014557365116913856,-0.016778523489932917
2018-06-11,-0.02058987200890372,0.007538167938931251,-0.050156739811912265,0.03561539196027885,0.009095477386934725,-0.03361757953427358,-0.018880369362684446,-0.04116688879016728,0.002372881355932277,0.002112490097702757,0.02051282051282044,-0.0641240157480315,-0.011509846827133519,-0.0019158272047462566,-0.02025586353944564
2018-06-12,-0.04344606270056772,0.003537961369286746,-0.04483362521891421,0.02857142857142847,-0.018059804598835494,-0.058122205663189264,-0.02885245901639344,-0.06567890314020342,-0.01717032967032972,0.0004001600640255454,-0.0023950586159082743,-0.08689248895434465,-0.043774108265071776,-0.014385380008643534,-0.04162991709296171
2018-06-13,-0.026733038348082605,0.00515759312320907,-0.037800687285223344,0.026128266033254244,-0.009931506849315097,-0.03436988543371522,-0.028888526195527953,-0.06709311623173653,-0.03754266211604096,0.031863404140898055,-0.0015394483643360601,-0.09231363460795672,-0.011315171033162152,-0.006153846153846176,-0.019607843137254943
2018-06-14,-0.025289715113471778,-0.023644859813084063,-0.07154910563617956,0.004184100418409997,-0.034461183038937304,-0.05330591584941469,-0.04187510085525259,-0.07642942605416769,-0.04313319530710835,0.02242744063324542,-0.02745246190656092,-0.09385969130163008,-0.05907172995780585,0.00917431192660545,-0.038128861429832295
2018-06-15,-0.002156500308071463,-0.017313991576977106,-0.03439803439803435,-0.007991182143841313,-0.0031372549019608176,0.014876033057851235,-0.029919354838709666,-0.03211926778637475,-0.06271072151045176,0.017923920051579723,-0.03493013972055892,-0.03480466768138002,-0.019599433889436857,0.02357430831255969,-0.027303754266211566
2018-06-18,0.00694444444444442,-0.017899422293777834,0.008800880088008833,0.001843997787202678,-0.0028883023753797366,0.027490242660783926,-0.002436974789916002,-0.008532818532818509,-0.07338518769022662,0.026482213438735247,-0.025502512562814106,-0.011726350107798322,0.004471598707221025,0.013343653250774024,-0.029742473703300742
2018-06-19,0.02580645161290329,-0.013911386374463985,-0.00990099009900991,0.0,-0.014773869346733637,0.07049929676511946,-0.002025658338960179,-0.010138067061143952,-0.04472396925227118,0.030000000000000027,-0.01630022744503412,-0.00618279569892477,0.019308344286814938,0.027436732648459028,0.015829191974967793
2018-06-20,-0.035170802550988145,-0.0022805017103763037,-0.030714285714285694,-0.00462962962962965,-0.06606710480802491,-0.003389830508474523,-0.03201680672268903,-0.05201028517999062,-0.036170212765957444,-0.0228013029315961,-0.0043684954387768204,-0.03590425531914898,-0.0669072981776565,-0.030216718266253828,-0.029090909090909056
2018-06-21,-0.0596321753668958,0.0028716377907533897,0.08324245728825885,-0.00462962962962965,-0.05174218633168837,0.007518796992481258,-0.03115789473684205,-0.03819730695245949,-0.02488279841327079,-0.046064516129032285,0.006215201346627008,-0.022552401167418412,-0.0358744394618834,-0.03015151515151515,-0.01027711506698481
2018-06-22,-0.012102500771843161,0.0071428571428571175,0.07960741548527817,0.0018518518518517713,-0.03122541306058224,0.040553745928338714,-0.033003574694488336,-0.026750896895960108,-0.006474820143884896,-0.05269825183683807,0.0376163391933817,0.008568124474348293,-0.03495188101487312,-0.0035779788929312106,0.024007386888273308
2018-06-25,0.0017554858934170081,0.04879459980713596,0.026535805161759463,0.001012332044910691,-0.033161863856564944,0.06077621800165156,-0.010445623789065772,-0.004127886599945452,0.003284671532846728,-0.01809780515979975,0.03132654376692012,0.022400766201979394,-0.028120592383638954,0.01943112034462735,0.039626168224299096
2018-06-26,0.02993710691823903,0.050439656005411226,0.020370370370370372,0.0185185185185186,-0.006528613689686824,0.07866644769256026,0.012855209742895779,0.033754433507352744,0.039502560351133864,0.010873786407767039,0.035195889531149716,0.05177170678928866,-0.0017341811552314956,0.015120107303987274,0.02717883674578725
2018-06-27,0.09273560209424092,0.04590476190476189,0.09911569638909357,0.022325581395348904,0.031746031746031855,0.12551020408163271,0.06233179963538493,0.08687790243701965,0.019131714495952856,0.04400000000000004,0.05045812362885527,0.0926896551724139,0.06613831493537137,0.06384880602732723,0.03352059925093642
2018-06-28,0.09093902278414334,0.04228309630619442,0.010067114093959662,0.009302325581395321,0.016190926772853942,0.08772802653399658,0.047370708387657556,0.07020408163265301,0.03587278106508873,0.055052076288380825,0.0648565178226741,0.06986970684039084,0.05334883720930228,0.05608498672082485,0.01984053402558872
2018-06-29,0.027689230576910973,0.04018912529550822,-0.006734006734006703,-0.001848428835489857,-0.03375463174458149,0.005165127562998917,0.014442916093535096,0.048962256591073006,0.031860970311368586,0.02875100294196309,0.0067272953780990186,0.0006775420857871861,0.01210280585648893,0.009957754978877409,-0.013706041478809716
2018-07-02,0.049881086493929194,0.019216623758734785,0.035764872521246494,-0.0034016732554932316,0.002117877989565642,0.03534174061964812,0.026219460287733032,0.04500840730457911,0.03564932702801027,0.013986928104575247,0.014999999999999902,0.029404111371324593,0.02947845804988658,0.02529445260287111,-0.00305645451276515
2018-07-03,0.00940400586223733,0.004599392880139774,0.061705989110707904,-0.006363636363636349,-0.012064893726255299,-0.000761266747868472,0.00868403473613899,0.02031611410948342,0.001055594651653724,-0.007555384812395927,0.006328328576746589,0.002520316839831338,0.011447661469933257,0.008168168168168233,-0.03598518257188221
2018-07-04,-0.02976582619632273,0.006191950464396356,-0.0402279584311096,-0.014649681528662417,-0.007384615384615434,-0.016016923541855577,-0.03767263218109018,-0.018905736000302542,0.010830324909747224,-0.020561941251596383,-0.0019656019656019152,-0.026104519060843212,-0.011283185840707977,0.0013803865082222533,-0.0043486138793259466
2018-07-05,-0.02342005191042429,0.010531135531135494,-0.06511627906976747,-0.0014746543778801913,-0.006776679944131225,-0.004268943436499417,-0.015435684647302939,-0.0230358504958047,-0.000357015351660106,-0.012820512820512775,-0.009425981873111833,-0.02613284619678291,-0.011348081423588119,-0.023224852071005886,0.0
2018-07-06,-0.03253862060576573,-0.01190909090909087,-0.037288135593220306,-0.010462962962963007,0.002679134271905914,0.012145748987854255,-0.005084745762711895,-0.021390374331550777,-0.020350877192982453,-0.015338619524242869,0.0018562059151094878,0.00869791666666675,-0.0012540308133285327,-0.012548550941141268,-0.001645639056500281
2018-07-09,-0.06956780923994044,-0.025710419485791558,-0.032478632478632474,-0.012453874538745358,-0.0579896907216495,-0.05052631578947364,-0.03815844048112815,-0.053098338572070025,-0.044959606603442226,-0.03506510248807526,0.006157635467980205,-0.04459049544994942,-0.037444933920704804,-0.037970243488936295,-0.03642921550946798
2018-07-10,-0.04416212946158504,-0.004761468729969742,-0.03076923076923077,-0.004666056724611178,-0.043444369381073655,-0.0074660978211184,-0.026158940397351005,-0.027317036309366327,-0.03514938488576447,-0.026709677419354816,0.01726263871763245,-0.0008721974244523256,-0.028845730391509172,-0.022995353270582664,-0.02506861848124431
2018-07-11,-0.014135802469135816,-0.03167420814479638,-0.02689486552567233,-0.012651214331886651,-0.03983261004339744,0.003992628992629088,0.0020380434782609758,0.006436196862835697,-0.021428571428571463,-0.033772330160385944,0.013047759724273744,0.010058067192036502,-0.04989930633251283,-0.01786035361102789,-0.03730664240218384
2018-07-12,-0.030595216020767646,-0.05174444947893064,-0.04051172707889128,-0.020121838656082747,-0.04286458333333332,-0.00903383861583218,-0.039109912339851616,0.019167707682698376,-0.03857142857142859,-0.03961038961038965,-0.006099792607051402,0.010837849103793262,-0.07548012505582846,-0.012327729819778921,-0.03309090909090906
2018-07-13,0.018356698308920505,-0.015548808538043968,-0.017605633802816878,0.01908861233274073,-0.02310473096872212,0.01538461538461533,-0.01226575809199315,0.04957064793130361,-0.022922636103151817,-0.02640264026402639,0.012845849802371578,0.027882480508080842,-0.07017937219730941,-0.0026626323751891556,-0.0210622710622711
2018-07-16,0.02588416196822152,-0.04018518518518521,-0.038515901060070634,0.017561886968706197,0.025991792065663377,0.027874564459930307,0.0131953428201812,0.053665283540802244,-0.012504597278411134,-0.011356045424181671,-0.003671970624234966,0.04212085935019583,-0.05491990846681927,-0.004922216820612557,-0.01085532472393791
2018-07-17,0.02696202531645575,-0.050694636121078274,-0.032098765432098775,-0.0024818457578821285,0.031618406041179936,0.009671476819158809,-0.0026351581094865573,0.051701367308887525,-0.025865209471766848,-0.023995757656104955,-0.014909090909090872,0.016740269076717773,-0.053781969889352466,0.01048780487804879,-0.025900900900900914
2018-07-18,0.02185210694383577,-0.01710280373831774,-0.018305814788226904,0.011971567527123028,0.019639494215765385,0.0064239828693790635,-0.012711864406779627,0.024010109519797762,-0.04635036496350364,-0.03306342780026994,-0.010692588092345079,-0.00046196489066829827,-0.024964672633066454,0.007353389882223782,-0.01984877126654061
2018-07-19,0.06127263453200715,0.0034403669724769603,0.007777777777777883,0.0141296156744537,0.024269467268868805,0.02456736711990115,0.033245614035087634,0.026276477573064616,-0.011887072808320909,-0.019607843137254943,-0.0008592119798699338,0.018298969072164883,0.024589371980676233,0.035175417075564264,-0.023881158330199326
2018-07-20,0.0329649978393729,-0.029906542056074792,-0.028673835125448077,-0.008355522908823798,0.010404376273731586,0.015151515151515138,0.0055191445325974975,-0.001041279285979968,-0.013929618768328433,-0.00759322033898302,-0.0024390243902439046,0.0010549053096899907,0.017844224740776404,0.029609853771008998,-0.03274087932647329
2018-07-23,0.060954284286784954,0.003279953694771409,0.026460859977949225,-0.0048655099605251495,-0.005066666666666664,0.046224961479198745,-0.009618658495062937,0.025766042830889235,-0.003351955307262622,0.00972972972972963,0.005528255528255421,0.03082157002132635,0.031573849878934634,0.05145038167938942,-0.038032166508987664
2018-07-24,0.05934919265376548,0.025877107966660207,0.0324344023323615,0.00903059343899737,-0.013639475485807573,0.05321575186255134,-0.015597034006647914,0.0077931671283471005,0.011219147344801783,0.011817440912795352,0.004060538944259839,0.02954545454545454,0.04322821815393474,0.05599806903210225,-0.014258188824662787
2018-07-25,0.04154411764705879,0.0206332604354853,0.0617915904936015,0.018391866913123778,0.01055408970976246,0.04513677811550143,-0.0008583690987123971,0.009573314386148501,0.057405281285878296,0.025261688764828927,0.00012281994595930712,0.04287988496893136,0.046183574879226974,0.05979100408905036,0.008486017357762776
2018-07-26,0.005106638630219207,0.01904761904761898,0.06945975744211697,0.017462381571614394,0.010678425330712393,0.015533102096214835,0.00492401731895753,-0.014481394394058156,0.043233082706766846,0.009655172413793212,-0.018673218673218694,-0.00460642875221462,-0.014474987033806452,0.004917789957043395,-0.018686187632440787
