Date,Open,High,Low,Close,Volume,Earnings Yield (EY),Dividend Yield (DY),P:E Ratio (P:E),Trades,Trade Value,Total Return Index (TRI)
3-Dec-10,10150,10271,10075,10128,5614645,8.043,3.8112,12.4331717,4959,569340101,1622.974818
6-Dec-10,10130,10172,10056,10145,3188720,8.03,3.8048,12.45330012,3888,322519583.5,1625.699006
7-Dec-10,10199,10299,10109,10116,5221743,8.053,3.8157,12.41773252,5009,532379206.8,1621.051862
8-Dec-10,10116,10221,10085,10155,3265533,8.022,3.801,12.46571927,3461,331822977.9,1627.301469
9-Dec-10,10176,10249,10134,10200,3050852,7.986,3.7843,12.52191335,2798,310822802.1,1634.512554
10-Dec-10,10180,10272,10135,10271,3219600,7.931,3.7581,12.60875047,3420,328554578.6,1645.890043
13-Dec-10,10262,10270,10195,10250,3494287,7.947,3.7658,12.58336479,3701,357497720,1642.52487
14-Dec-10,10250,10271,10200,10250,2196240,7.947,3.7658,12.58336479,2123,225018657.8,1642.52487
15-Dec-10,10250,10568,10204,10543,6503623,7.726,3.6611,12.94330831,5704,675580696,1689.477044
16-Dec-10,10543,10543,10543,10543,0,7.726,3.6611,12.94330831,0,0,1689.477
17-Dec-10,10600,10600,10370,10500,3742618,7.758,3.6761,12.88992008,3585,392710996.7,1682.586408
20-Dec-10,10500,10572,10375,10407,2062596,7.827,3.709,12.77628721,2454,215773702.3,1667.6835
21-Dec-10,10420,10593,10420,10590,2060394,7.692,3.6449,13.00052002,1602,216350968.7,1697.008577
22-Dec-10,10500,10625,10450,10610,2722849,7.678,3.638,13.02422506,2267,287965266.5,1700.213503
23-Dec-10,10636,10685,10553,10685,2744117,7.624,3.6125,13.11647429,2069,291163283.3,1712.231977
24-Dec-10,10679,10680,10600,10650,179769,7.649,3.6244,13.07360439,232,19132478.68,1706.623356
27-Dec-10,10650,10650,10650,10650,0,7.649,3.6244,13.07360439,0,0,1706.623
28-Dec-10,10680,10685,10575,10615,676598,7.674,3.6363,13.03101381,866,71836549.98,1701.01438
29-Dec-10,10630,10639,10555,10630,1278762,7.663,3.6312,13.04971943,1068,135741474.7,1703.418074
30-Dec-10,10639,10750,10611,10750,1271991,7.578,3.5906,13.19609396,2264,135897627.6,1722.647629
31-Dec-10,10750,10780,10620,10755,933189,7.574,3.589,13.20306311,472,100354794.2,1723.44886
3-Jan-11,10755,10967,10663,10950,1648810,7.439,3.5251,13.44266703,1664,179069734.2,1754.696887
4-Jan-11,10900,10999,10800,10932,1540880,7.452,3.5309,13.41921632,1906,168252427,1751.812454
5-Jan-11,10932,10945,10800,10931,1334465,7.452,3.5312,13.41921632,1758,145032737.3,1751.652208
6-Jan-11,10950,11000,10806,11000,1604832,7.405,3.509,13.50438893,1991,175613663.7,1762.709202
7-Jan-11,10920,10992,10750,10790,3075319,7.55,3.5773,13.24503311,2792,333076132.5,1729.057481
10-Jan-11,10850,10850,10630,10638,2288014,7.657,3.6285,13.05994515,2528,244975204.8,1704.700045
11-Jan-11,10602,10802,10602,10800,3589977,7.543,3.574,13.25732467,3262,385321308.8,1730.659944
12-Jan-11,10700,10960,10700,10843,2497658,7.513,3.5599,13.31026221,2371,271286004.8,1737.550535
13-Jan-11,10815,10897,10735,10856,2391942,7.504,3.5556,13.32622601,2498,258820489.5,1739.633737
14-Jan-11,10751,10850,10683,10700,2744093,7.613,3.6074,13.13542624,3169,387623880,1714.635316
17-Jan-11,10700,10725,10636,10660,1902591,7.642,3.621,13.08557969,2135,215387586,1708.225464
18-Jan-11,10651,10700,10600,10699,1952726,7.614,3.6078,13.13370108,1722,208546839.3,1714.475069
